ParamName,ParamValue,TimeStamp,UeCRNTI
MCS,13,1.58E+12,416
PDCPOccupBuffer,38,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,393,1.58E+12,416
CellDLMACRate,16681894,1.58E+12,0
ULSINR,23551,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,5427854,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,182,1.58E+12,416
PDCPUnusedBuffer,16302,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,438,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,19534150,1.58E+12,0
ULSINR,18431,1.58E+12,416
DLMACRate,7333830,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,207,1.58E+12,416
PDCPUnusedBuffer,16094,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,812,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,12879014,1.58E+12,0
ULSINR,23551,1.58E+12,416
DLMACRate,7898014,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,122,1.58E+12,416
PDCPUnusedBuffer,16252,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,796,1.58E+12,416
CellDLMACRate,13932294,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,21503,1.58E+12,416
MCS,12,1.58E+12,416
DLMACRate,7244918,1.58E+12,416
PDCPOccupBuffer,57,1.58E+12,416
PDCPUnusedBuffer,16264,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,783,1.58E+12,416
ULSINR,22015,1.58E+12,416
CellDLMACRate,9853782,1.58E+12,0
DLOccupyPRBNum,21,1.58E+12,0
DLMACRate,4402318,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,11,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,426,1.58E+12,416
ULSINR,18943,1.58E+12,416
CellDLMACRate,5907046,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,2442078,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,11,1.58E+12,416
PDCPUnusedBuffer,16356,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,258,1.58E+12,416
DLOccupyPRBNum,0,1.58E+12,0
ULSINR,22527,1.58E+12,416
CellDLMACRate,6304550,1.58E+12,0
DLMACRate,6302830,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,629,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,0,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,8878118,1.58E+12,0
ULSINR,24063,1.58E+12,416
DLMACRate,5201278,1.58E+12,416
MCS,9,1.58E+12,416
PDCPUnusedBuffer,15120,1.58E+12,416
PDCPOccupBuffer,1781,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
CellDLMACRate,13702542,1.58E+12,0
ULSINR,22015,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,3093006,1.58E+12,416
MCS,5,1.58E+12,416
PDCPOccupBuffer,2611,1.58E+12,416
PDCPUnusedBuffer,14078,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,18431,1.58E+12,416
CellDLMACRate,10688870,1.58E+12,0
DLMACRate,4618110,1.58E+12,416
MCS,6,1.58E+12,416
PDCPOccupBuffer,2753,1.58E+12,416
PDCPUnusedBuffer,13460,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,627,1.58E+12,416
CellDLMACRate,9656198,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,25087,1.58E+12,416
DLMACRate,3198942,1.58E+12,416
MCS,5,1.58E+12,416
PDCPOccupBuffer,2435,1.58E+12,416
PDCPUnusedBuffer,13794,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,470,1.58E+12,416
ULSINR,26623,1.58E+12,416
DLOccupyPRBNum,4,1.58E+12,0
CellDLMACRate,7071798,1.58E+12,0
DLMACRate,1489238,1.58E+12,416
MCS,4,1.58E+12,416
PDCPOccupBuffer,2223,1.58E+12,416
PDCPUnusedBuffer,14096,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,208,1.58E+12,416
CellDLMACRate,7223582,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,21503,1.58E+12,416
DLMACRate,1591686,1.58E+12,416
MCS,4,1.58E+12,416
PDCPOccupBuffer,2102,1.58E+12,416
PDCPUnusedBuffer,14218,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,216,1.58E+12,416
CellDLMACRate,7726574,1.58E+12,0
ULSINR,20991,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,1565974,1.58E+12,416
MCS,4,1.58E+12,416
PDCPOccupBuffer,1965,1.58E+12,416
PDCPUnusedBuffer,14338,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,230,1.58E+12,416
DLOccupyPRBNum,81,1.58E+12,0
CellDLMACRate,2511646,1.58E+12,0
ULSINR,21503,1.58E+12,416
DLMACRate,1511902,1.58E+12,416
MCS,3,1.58E+12,416
PDCPOccupBuffer,1768,1.58E+12,416
PDCPUnusedBuffer,14492,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,268,1.58E+12,416
CellDLMACRate,2494830,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,21503,1.58E+12,416
DLMACRate,1595230,1.58E+12,416
MCS,3,1.58E+12,416
PDCPOccupBuffer,1607,1.58E+12,416
PDCPUnusedBuffer,14732,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,197,1.58E+12,416
ULSINR,20991,1.58E+12,416
DLOccupyPRBNum,91,1.58E+12,0
CellDLMACRate,8340198,1.58E+12,0
DLMACRate,619350,1.58E+12,416
MCS,1,1.58E+12,416
PDCPOccupBuffer,1526,1.58E+12,416
PDCPUnusedBuffer,14814,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,99,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,10279878,1.58E+12,0
ULSINR,23551,1.58E+12,416
DLMACRate,692502,1.58E+12,416
MCS,1,1.58E+12,416
PDCPOccupBuffer,1444,1.58E+12,416
PDCPUnusedBuffer,14894,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,108,1.58E+12,416
CellDLMACRate,10402334,1.58E+12,0
ULSINR,24063,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,538350,1.58E+12,416
MCS,1,1.58E+12,416
PDCPOccupBuffer,1387,1.58E+12,416
PDCPUnusedBuffer,14978,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,66,1.58E+12,416
CellDLMACRate,10389078,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,24575,1.58E+12,416
DLMACRate,569566,1.58E+12,416
MCS,1,1.58E+12,416
PDCPOccupBuffer,1311,1.58E+12,416
PDCPUnusedBuffer,15008,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,114,1.58E+12,416
CellDLMACRate,8884430,1.58E+12,0
DLOccupyPRBNum,95,1.58E+12,0
ULSINR,23039,1.58E+12,416
DLMACRate,616918,1.58E+12,416
MCS,1,1.58E+12,416
PDCPOccupBuffer,1235,1.58E+12,416
PDCPUnusedBuffer,15130,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,74,1.58E+12,416
ULSINR,24575,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,7361606,1.58E+12,0
DLMACRate,458894,1.58E+12,416
MCS,0,1.58E+12,416
PDCPOccupBuffer,1204,1.58E+12,416
PDCPUnusedBuffer,15160,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,58,1.58E+12,416
CellDLMACRate,5677038,1.58E+12,0
ULSINR,25087,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,734774,1.58E+12,416
MCS,1,1.58E+12,416
PDCPOccupBuffer,1075,1.58E+12,416
PDCPUnusedBuffer,15192,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,184,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,18943,1.58E+12,416
CellDLMACRate,13386238,1.58E+12,0
DLMACRate,646782,1.58E+12,416
MCS,0,1.58E+12,416
PDCPOccupBuffer,1025,1.58E+12,416
PDCPUnusedBuffer,15418,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,13172142,1.58E+12,0
ULSINR,21503,1.58E+12,416
DLMACRate,861814,1.58E+12,416
MCS,0,1.58E+12,416
PDCPOccupBuffer,1054,1.58E+12,416
PDCPUnusedBuffer,7100,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,118,1.58E+12,416
DLOccupyPRBNum,96,1.58E+12,0
ULSINR,19455,1.58E+12,416
CellDLMACRate,13001062,1.58E+12,0
DLMACRate,698638,1.58E+12,416
MCS,1,1.58E+12,416
PDCPOccupBuffer,981,1.58E+12,416
PDCPUnusedBuffer,15360,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,106,1.58E+12,416
DLOccupyPRBNum,94,1.58E+12,0
ULSINR,20479,1.58E+12,416
CellDLMACRate,7779430,1.58E+12,0
DLMACRate,529270,1.58E+12,416
MCS,0,1.58E+12,416
PDCPOccupBuffer,920,1.58E+12,416
PDCPUnusedBuffer,15438,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,72,1.58E+12,416
CellDLMACRate,6180374,1.58E+12,0
ULSINR,24063,1.58E+12,416
DLOccupyPRBNum,97,1.58E+12,0
DLMACRate,452542,1.58E+12,416
MCS,0,1.58E+12,416
PDCPOccupBuffer,864,1.58E+12,416
PDCPUnusedBuffer,15482,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,76,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,25599,1.58E+12,416
CellDLMACRate,6420542,1.58E+12,0
DLMACRate,411710,1.58E+12,416
MCS,0,1.58E+12,416
PDCPOccupBuffer,816,1.58E+12,416
PDCPUnusedBuffer,15550,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,52,1.58E+12,416
CellDLMACRate,5341526,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,19455,1.58E+12,416
DLMACRate,614470,1.58E+12,416
MCS,1,1.58E+12,416
PDCPOccupBuffer,774,1.58E+12,416
PDCPUnusedBuffer,15578,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,86,1.58E+12,416
CellDLMACRate,1995646,1.58E+12,0
ULSINR,19967,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,578054,1.58E+12,416
MCS,1,1.58E+12,416
PDCPOccupBuffer,719,1.58E+12,416
PDCPUnusedBuffer,15634,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,80,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,9977870,1.58E+12,0
ULSINR,22527,1.58E+12,416
DLMACRate,462030,1.58E+12,416
MCS,0,1.58E+12,416
PDCPOccupBuffer,664,1.58E+12,416
PDCPUnusedBuffer,15688,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,72,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,24575,1.58E+12,416
CellDLMACRate,9775326,1.58E+12,0
DLMACRate,457158,1.58E+12,416
MCS,0,1.58E+12,416
PDCPOccupBuffer,621,1.58E+12,416
PDCPUnusedBuffer,15744,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,58,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,25087,1.58E+12,416
CellDLMACRate,7734630,1.58E+12,0
DLMACRate,369174,1.58E+12,416
MCS,0,1.58E+12,416
PDCPOccupBuffer,587,1.58E+12,416
PDCPUnusedBuffer,15774,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,52,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,9919926,1.58E+12,0
ULSINR,24063,1.58E+12,416
DLMACRate,532006,1.58E+12,416
MCS,0,1.58E+12,416
PDCPOccupBuffer,521,1.58E+12,416
PDCPUnusedBuffer,15812,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,98,1.58E+12,416
DLOccupyPRBNum,4,1.58E+12,0
CellDLMACRate,6039830,1.58E+12,0
ULSINR,21503,1.58E+12,416
DLMACRate,588894,1.58E+12,416
MCS,0,1.58E+12,416
PDCPOccupBuffer,461,1.58E+12,416
PDCPUnusedBuffer,15906,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,68,1.58E+12,416
CellDLMACRate,7365798,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,24575,1.58E+12,416
DLMACRate,522006,1.58E+12,416
MCS,1,1.58E+12,416
PDCPOccupBuffer,423,1.58E+12,416
PDCPUnusedBuffer,15932,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,74,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,9605422,1.58E+12,0
ULSINR,24575,1.58E+12,416
DLMACRate,531414,1.58E+12,416
MCS,1,1.58E+12,416
PDCPOccupBuffer,328,1.58E+12,416
PDCPUnusedBuffer,15982,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,120,1.58E+12,416
CellDLMACRate,10110558,1.58E+12,0
ULSINR,24063,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,556734,1.58E+12,416
MCS,1,1.58E+12,416
PDCPOccupBuffer,273,1.58E+12,416
PDCPUnusedBuffer,16122,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,38,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,8642326,1.58E+12,0
ULSINR,24575,1.58E+12,416
DLMACRate,584358,1.58E+12,416
MCS,1,1.58E+12,416
PDCPOccupBuffer,279,1.58E+12,416
PDCPUnusedBuffer,16092,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,64,1.58E+12,416
ULSINR,24575,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,10241846,1.58E+12,0
DLMACRate,767478,1.58E+12,416
MCS,2,1.58E+12,416
PDCPOccupBuffer,258,1.58E+12,416
PDCPUnusedBuffer,16110,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,86,1.58E+12,416
ULSINR,25087,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,10525702,1.58E+12,0
DLMACRate,639862,1.58E+12,416
MCS,1,1.58E+12,416
PDCPOccupBuffer,235,1.58E+12,416
PDCPUnusedBuffer,16134,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,73,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,24575,1.58E+12,416
CellDLMACRate,11932110,1.58E+12,0
DLMACRate,552342,1.58E+12,416
MCS,2,1.58E+12,416
PDCPOccupBuffer,197,1.58E+12,416
PDCPUnusedBuffer,16156,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,79,1.58E+12,416
ULSINR,25087,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,10765806,1.58E+12,0
DLMACRate,706606,1.58E+12,416
MCS,2,1.58E+12,416
PDCPOccupBuffer,101,1.58E+12,416
PDCPUnusedBuffer,16210,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,137,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,20991,1.58E+12,416
CellDLMACRate,9590926,1.58E+12,0
DLMACRate,2091446,1.58E+12,416
MCS,4,1.58E+12,416
PDCPOccupBuffer,92,1.58E+12,416
PDCPUnusedBuffer,16348,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,147,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,8944534,1.58E+12,0
ULSINR,24575,1.58E+12,416
DLMACRate,2648358,1.58E+12,416
MCS,5,1.58E+12,416
PDCPOccupBuffer,76,1.58E+12,416
PDCPUnusedBuffer,16228,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,339,1.58E+12,416
ULSINR,18431,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,7805110,1.58E+12,0
DLMACRate,693478,1.58E+12,416
MCS,5,1.58E+12,416
PDCPOccupBuffer,0,1.58E+12,416
PDCPUnusedBuffer,16380,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,69,1.58E+12,416
ULSINR,24575,1.58E+12,416
CellDLMACRate,10371854,1.58E+12,0
DLOccupyPRBNum,96,1.58E+12,0
DLMACRate,869422,1.58E+12,416
MCS,5,1.58E+12,416
PDCPOccupBuffer,86,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,0,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,9365126,1.58E+12,0
ULSINR,22015,1.58E+12,416
DLMACRate,1639678,1.58E+12,416
MCS,6,1.58E+12,416
PDCPOccupBuffer,334,1.58E+12,416
PDCPUnusedBuffer,16206,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
ULSINR,24063,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,6759390,1.58E+12,0
DLMACRate,1324462,1.58E+12,416
MCS,7,1.58E+12,416
PDCPOccupBuffer,570,1.58E+12,416
PDCPUnusedBuffer,15886,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,54,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,21503,1.58E+12,416
CellDLMACRate,7229158,1.58E+12,0
DLMACRate,1533350,1.58E+12,416
MCS,7,1.58E+12,416
PDCPOccupBuffer,518,1.58E+12,416
PDCPUnusedBuffer,15734,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,260,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,22015,1.58E+12,416
CellDLMACRate,6451838,1.58E+12,0
DLMACRate,1770726,1.58E+12,416
MCS,9,1.58E+12,416
PDCPOccupBuffer,451,1.58E+12,416
PDCPUnusedBuffer,15990,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,114,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,22527,1.58E+12,416
CellDLMACRate,9176742,1.58E+12,0
DLMACRate,3129486,1.58E+12,416
MCS,10,1.58E+12,416
PDCPOccupBuffer,476,1.58E+12,416
PDCPUnusedBuffer,15868,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,344,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,24063,1.58E+12,416
CellDLMACRate,3005862,1.58E+12,0
DLMACRate,2208366,1.58E+12,416
MCS,11,1.58E+12,416
PDCPOccupBuffer,301,1.58E+12,416
PDCPUnusedBuffer,15940,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,354,1.58E+12,416
ULSINR,23551,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,5380454,1.58E+12,0
DLMACRate,4647030,1.58E+12,416
MCS,12,1.58E+12,416
PDCPOccupBuffer,308,1.58E+12,416
PDCPUnusedBuffer,16218,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,318,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,6407782,1.58E+12,0
ULSINR,24063,1.58E+12,416
DLMACRate,5225526,1.58E+12,416
MCS,13,1.58E+12,416
PDCPOccupBuffer,252,1.58E+12,416
PDCPUnusedBuffer,15926,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,724,1.58E+12,416
CellDLMACRate,10411982,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,24575,1.58E+12,416
DLMACRate,10411342,1.58E+12,416
MCS,16,1.58E+12,416
PDCPOccupBuffer,50,1.58E+12,416
PDCPUnusedBuffer,16330,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,1040,1.58E+12,416
ULSINR,27135,1.58E+12,416
CellDLMACRate,12495038,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,8755870,1.58E+12,416
MCS,16,1.58E+12,416
PDCPOccupBuffer,52,1.58E+12,416
PDCPUnusedBuffer,16330,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,874,1.58E+12,416
CellDLMACRate,11843910,1.58E+12,0
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,27647,1.58E+12,416
DLMACRate,8292550,1.58E+12,416
PDCPOccupBuffer,88,1.58E+12,416
MCS,16,1.58E+12,416
PDCPUnusedBuffer,16326,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,796,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
ULSINR,24063,1.58E+12,416
CellDLMACRate,17152758,1.58E+12,0
DLMACRate,9082902,1.58E+12,416
MCS,16,1.58E+12,416
PDCPOccupBuffer,60,1.58E+12,416
PDCPUnusedBuffer,16258,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,969,1.58E+12,416
ULSINR,20991,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,13606550,1.58E+12,0
DLMACRate,1263366,1.58E+12,416
MCS,16,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,121,1.58E+12,416
ULSINR,23039,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
CellDLMACRate,9724310,1.58E+12,0
DLMACRate,1622,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,0,1.58E+12,416
CellDLMACRate,11215358,1.58E+12,0
ULSINR,-1,1.58E+12,416
DLOccupyPRBNum,99,1.58E+12,0
DLMACRate,326,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
CellDLMACRate,7774326,1.58E+12,0
DLOccupyPRBNum,4,1.58E+12,0
ULSINR,23551,1.58E+12,416
DLMACRate,654,1.58E+12,416
MCS,17,1.58E+12,416
PDCPOccupBuffer,-1,1.58E+12,416
PDCPUnusedBuffer,16382,1.58E+12,416
DLPacketDiscardNum,-1,1.58E+12,416
DLPDCPLossNum,-1,1.58E+12,416
DLPDCPSDUNum,-1,1.58E+12,416
ULSINR,-1,1.58E+12,416
